job_id,job_title,company,city,state,location,country,remote_option,post_date,application_deadline,experience_level,employment_type,industry,min_salary,max_salary,salary_avg,required_skills,certifications_required,cloud_platform,job_description,job_availability_status,job_function,currency,job_post_age_days,state_avg_salary,how_much_older,
JD-391,Azure DevOps Engineer,Lopez PLC,Dallas,TX,"Dallas, TX",USA,Hybrid,2025-01-21,2025-06-03,Senior,Full-time,E-commerce,"$233,309","$328,593","$280,951","['Docker', 'Azure Monitor', 'ARM Templates', 'Python', 'Linux', 'Azure AD', 'Terraform']","['Azure Administrator Associate', 'Microsoft Azure Fundamentals']",Azure,"As a Azure DevOps Engineer, you will lead efforts to architect, implement, and maintain solutions on the Azure cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in Azure-specific tools and industry-standard DevOps and security practices.",Active,Security,USD,80,"$171,059",older than 30 days,
JD-392,GCP Infrastructure Consultant,Obrien-Salazar,San Diego,CA,"San Diego, CA",USA,On-site,2025-03-11,2025-06-01,Mid-level,Full-time,Education,"$112,759","$126,973","$119,866","['GKE', 'CI/CD', 'BigQuery', 'Python', 'Linux', 'gcloud CLI', 'Terraform']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a GCP Infrastructure Consultant, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Security,USD,31,"$158,378",older than 30 days,
JD-393,Cloud Developer - AWS,Hall Inc,Charlotte,NC,"Charlotte, NC",USA,Hybrid,2025-03-09,2025-05-24,Entry-level,Full-time,Healthcare,"$74,977","$84,736","$79,856","['Docker', 'Lambda', 'CI/CD', 'IAM', 'Linux', 'CloudFormation', 'Kubernetes']","['AWS SysOps Administrator', 'AWS Certified Solutions Architect']",AWS,"As a Cloud Developer - AWS, you will lead efforts to architect, implement, and maintain solutions on the AWS cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in AWS-specific tools and industry-standard DevOps and security practices.",Active,Architecture,USD,33,"$171,317",older than 30 days,
JD-394,GCP Infrastructure Consultant,Watts Group,Philadelphia,PA,"Philadelphia, PA",USA,Remote,2025-02-14,2025-05-09,Mid-level,Part-time,Telecommunications,"$111,935","$129,573","$120,754","['GKE', 'Docker', 'Python', 'gcloud CLI', 'Cloud Functions', 'Kubernetes', 'Terraform']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a GCP Infrastructure Consultant, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Architecture,USD,56,"$164,776",older than 30 days,
JD-395,GCP Security Specialist,"Mathis, Harrison and Banks",Las Vegas,NV,"Las Vegas, NV",USA,Remote,2025-01-24,2025-06-06,Entry-level,Full-time,Healthcare,"$76,810","$89,262","$83,036","['GKE', 'Docker', 'BigQuery', 'Python', 'Linux', 'gcloud CLI', 'Terraform']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a GCP Security Specialist, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Architecture,USD,77,"$169,536",older than 30 days,
JD-396,Cloud Developer - AWS,Henry-Taylor,Charlotte,NC,"Charlotte, NC",USA,Remote,2025-01-28,2025-06-01,Senior,Part-time,Finance,"$139,584","$222,031","$180,807","['AWS EC2', 'Lambda', 'CI/CD', 'IAM', 'Python', 'Kubernetes', 'Terraform']","['AWS Certified Solutions Architect', 'AWS SysOps Administrator']",AWS,"As a Cloud Developer - AWS, you will lead efforts to architect, implement, and maintain solutions on the AWS cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in AWS-specific tools and industry-standard DevOps and security practices.",Active,Architecture,USD,73,"$171,317",older than 30 days,
JD-397,GCP Data Engineer,Johnson Inc,New York,NY,"New York, NY",USA,Hybrid,2025-01-29,2025-06-10,Entry-level,Full-time,Healthcare,"$59,967","$93,353","$76,660","['GKE', 'Docker', 'Python', 'Linux', 'gcloud CLI', 'Cloud Functions', 'Kubernetes']","['Google Associate Cloud Engineer', 'Google Professional Cloud Architect']",GCP,"As a GCP Data Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Security,USD,72,"$169,521",older than 30 days,
JD-398,GCP Data Engineer,Clements-Walker,Portland,OR,"Portland, OR",USA,Hybrid,2025-04-10,2025-05-19,Senior,Full-time,Telecommunications,"$208,451","$350,978","$279,714","['GKE', 'CI/CD', 'BigQuery', 'Python', 'Cloud Functions', 'Kubernetes', 'Terraform']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a GCP Data Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Engineering,USD,1,"$166,069",1 day,
JD-399,AWS Cloud Security Specialist,Todd Inc,San Francisco,CA,"San Francisco, CA",USA,On-site,2025-03-17,2025-06-10,Senior,Full-time,Education,"$164,845","$173,939","$169,392","['AWS EC2', 'IAM', 'CI/CD', 'Python', 'CloudFormation', 'Kubernetes', 'Terraform']","['AWS SysOps Administrator', 'AWS Certified Solutions Architect']",AWS,"As a AWS Cloud Security Specialist, you will lead efforts to architect, implement, and maintain solutions on the AWS cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in AWS-specific tools and industry-standard DevOps and security practices.",Active,Architecture,USD,25,"$158,378",30 days,
JD-400,Cloud Developer - GCP,Camacho-Burns,Charlotte,NC,"Charlotte, NC",USA,On-site,2025-01-28,2025-05-18,Entry-level,Full-time,Education,"$57,944","$94,680","$76,312","['GKE', 'Docker', 'CI/CD', 'gcloud CLI', 'Linux', 'Cloud Functions', 'Terraform']","['Google Associate Cloud Engineer', 'Google Professional Cloud Architect']",GCP,"As a Cloud Developer - GCP, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Engineering,USD,73,"$171,317",older than 30 days,
JD-401,Cloud Developer - AWS,Clay-Patterson,Philadelphia,PA,"Philadelphia, PA",USA,Remote,2025-02-11,2025-04-23,Mid-level,Contract,Telecommunications,"$92,413","$148,138","$120,275","['Lambda', 'CI/CD', 'IAM', 'Linux', 'CloudFormation', 'Kubernetes', 'Terraform']","['AWS Certified Solutions Architect', 'AWS SysOps Administrator']",AWS,"As a Cloud Developer - AWS, you will lead efforts to architect, implement, and maintain solutions on the AWS cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in AWS-specific tools and industry-standard DevOps and security practices.",Active,Operations,USD,59,"$164,776",older than 30 days,
JD-402,GCP Site Reliability Engineer,Franklin Group,Miami,FL,"Miami, FL",USA,On-site,2025-03-27,2025-04-04,Entry-level,Full-time,Education,"$68,274","$85,089","$76,681","['GKE', 'Docker', 'BigQuery', 'Python', 'Linux', 'gcloud CLI', 'Kubernetes']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a GCP Site Reliability Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Expired,Engineering,USD,15,"$164,546",15 days,
JD-403,Google Cloud Engineer,Long-Crosby,Detroit,MI,"Detroit, MI",USA,Hybrid,2025-03-21,2025-05-18,Senior,Full-time,Education,"$242,746","$355,366","$299,056","['GKE', 'Docker', 'CI/CD', 'BigQuery', 'Linux', 'Cloud Functions', 'Terraform']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a Google Cloud Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Architecture,USD,21,"$171,649",30 days,
JD-404,GCP DevOps Engineer,"Herrera, Davidson and Padilla",Chicago,IL,"Chicago, IL",USA,Remote,2025-03-07,2025-03-12,Mid-level,Contract,Telecommunications,"$96,031","$134,930","$115,480","['GKE', 'Docker', 'BigQuery', 'Python', 'gcloud CLI', 'Kubernetes', 'Terraform']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a GCP DevOps Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Expired,Engineering,USD,35,"$159,981",older than 30 days,
JD-405,GCP Site Reliability Engineer,"Rodriguez, Bryant and Rich",San Diego,CA,"San Diego, CA",USA,On-site,2025-01-14,2025-06-03,Senior,Contract,Education,"$168,062","$209,255","$188,658","['GKE', 'CI/CD', 'Python', 'Linux', 'gcloud CLI', 'Cloud Functions', 'Kubernetes']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a GCP Site Reliability Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Operations,USD,87,"$158,378",older than 30 days,
JD-406,AWS Site Reliability Engineer,Stone Group,San Francisco,CA,"San Francisco, CA",USA,On-site,2025-04-06,2025-06-03,Mid-level,Full-time,Telecommunications,"$119,888","$139,253","$129,570","['AWS EC2', 'Docker', 'IAM', 'CI/CD', 'Python', 'CloudFormation', 'Kubernetes']","['AWS Certified Solutions Architect', 'AWS SysOps Administrator']",AWS,"As a AWS Site Reliability Engineer, you will lead efforts to architect, implement, and maintain solutions on the AWS cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in AWS-specific tools and industry-standard DevOps and security practices.",Active,Security,USD,5,"$158,378",5 days,
