job_id,job_title,company,city,state,location,country,remote_option,post_date,application_deadline,experience_level,employment_type,industry,min_salary,max_salary,salary_avg,required_skills,certifications_required,cloud_platform,job_description,job_availability_status,job_function,currency,job_post_age_days,state_avg_salary,how_much_older
JD-534,AWS Solutions Architect,Salesforce,Pittsburgh,PA,"Pittsburgh, PA",USA,Remote,4/1/25,5/10/25,Senior,Full-time,Government Services,"$190,325","$308,957","$249,641","['CloudWatch', 'CloudFormation', 'EC2', 'AWS CLI', 'SNS', 'ECS', 'Redshift', 'Route 53']",['AWS Certified Data Analytics – Specialty'],AWS,"Seeking a talented DevOps professional skilled in CloudWatch, CloudFormation, EC2 and AWS best practices.",Active,Architecture,USD,30,"$132,364",30 days
JD-535,AWS DevOps Engineer,Persistent Systems,Baltimore,MD,"Baltimore, MD",USA,Hybrid,4/26/25,7/19/25,Senior,Internship,Logistics & Supply Chain,"$36,933","$50,085","$43,509","['Elastic Beanstalk', 'AWS KMS', 'ECS', 'Step Functions', 'SQS', 'CloudWatch', 'DynamoDB', 'IAM', 'API Gateway']","['AWS Certified Developer – Associate', 'AWS Certified SysOps Administrator – Associate']",AWS,"Seeking a talented Engineering professional skilled in Elastic Beanstalk, AWS KMS, ECS and AWS best practices.",Active,Engineering,USD,5,"$172,981",5 days
JD-536,AWS Cloud Engineer,EPAM Systems,Charlotte,NC,"Charlotte, NC",USA,On-site,2/5/25,4/13/25,Senior,Part-time,Insurance,"$129,447","$194,810","$162,128","['AWS KMS', 'Step Functions', 'ECS', 'Redshift', 'Route 53', 'Lambda', 'AWS CodeBuild', 'API Gateway', 'CloudFormation', 'RDS']",['AWS Certified Developer – Associate'],AWS,"Seeking a talented Architecture professional skilled in AWS KMS, Step Functions, ECS and AWS best practices.",Expired,Engineering,USD,85,"$148,615",older than 30 days
JD-537,AWS Solutions Architect,Booz Allen Hamilton,Rockville,MD,"Rockville, MD",USA,Hybrid,4/30/25,7/24/25,Senior,Full-time,Financial Services,"$152,693","$258,150","$205,421","['VPC', 'AWS KMS', 'Elastic Beanstalk', 'SQS', 'EKS', 'IAM']",['AWS Certified Solutions Architect – Professional'],AWS,"Seeking a talented Architecture professional skilled in VPC, AWS KMS, Elastic Beanstalk and AWS best practices.",Active,Engineering,USD,1,"$106,630",1 day
JD-538,AWS Serverless Developer,PwC,Raleigh,NC,"Raleigh, NC",USA,Remote,4/1/25,5/16/25,Senior,Part-time,E-commerce,"$221,704","$310,786","$266,245","['Step Functions', 'CloudWatch', 'RDS', 'Lambda', 'ECS', 'AWS CodePipeline']",['AWS Certified Solutions Architect – Professional'],AWS,"Seeking a talented Architecture professional skilled in Step Functions, CloudWatch, RDS and AWS best practices.",Active,Engineering,USD,30,"$146,846",30 days
JD-539,AWS Cloud Engineer,Persistent Systems,Denver,CO,"Denver, CO",USA,Hybrid,4/30/25,7/22/25,Senior,Part-time,Insurance,"$187,796","$299,839","$243,817","['Lambda', 'VPC', 'Athena', 'AWS CodePipeline', 'SNS']","['AWS Certified Solutions Architect – Associate', 'AWS Certified Data Analytics – Specialty']",AWS,"Seeking a talented DevOps professional skilled in Lambda, VPC, Athena and AWS best practices.",Expired,Engineering,USD,1,"$90,306",1 day
JD-540,AWS Machine Learning Engineer,TCS,New York,NY,"New York, NY",USA,On-site,4/1/25,6/23/25,Mid,Full-time,Telecommunications,"$206,073","$312,463","$259,268","['ECS', 'IAM', 'S3', 'CloudWatch', 'AWS CLI', 'DynamoDB', 'API Gateway']",['AWS Certified DevOps Engineer – Professional'],AWS,"Seeking a talented Engineering professional skilled in ECS, IAM, S3 and AWS best practices.",Active,Engineering,USD,30,"$177,269",30 days
JD-541,AWS Serverless Developer,Accenture,San Diego,CA,"San Diego, CA",USA,On-site,4/30/25,6/2/25,Senior,Part-time,Telecommunications,"$88,602","$144,512","$116,557","['Route 53', 'S3', 'Athena', 'CloudTrail', 'Lambda', 'IAM', 'AWS CodePipeline']",['AWS Certified Solutions Architect – Professional'],AWS,"Seeking a talented DevOps professional skilled in Route 53, S3, Athena and AWS best practices.",Active,Engineering,USD,1,"$137,017",1 day
JD-542,AWS Serverless Developer,Amazon,Knoxville,TN,"Knoxville, TN",USA,Remote,4/30/25,7/7/25,Entry,Contract,Insurance,"$224,376","$262,299","$243,337","['Elastic Beanstalk', 'EC2', 'AWS KMS', 'VPC', 'API Gateway', 'RDS']",['AWS Certified Advanced Networking – Specialty'],AWS,"Seeking a talented DevOps professional skilled in Elastic Beanstalk, EC2, AWS KMS and AWS best practices.",Active,Architecture,USD,1,"$167,459",1 day
JD-543,AWS DevOps Engineer,Amazon,Knoxville,TN,"Knoxville, TN",USA,On-site,4/26/25,6/3/25,Mid,Full-time,Financial Services,"$183,987","$427,714","$305,850","['EKS', 'Route 53', 'EC2', 'AWS CodePipeline', 'SNS', 'AWS CLI']",['AWS Certified DevOps Engineer – Professional'],AWS,"Seeking a talented DevOps professional skilled in EKS, Route 53, EC2 and AWS best practices.",Active,DevOps,USD,5,"$115,338",5 days
JD-544,AWS Cloud Developer,Virtusa,Colorado Springs,CO,"Colorado Springs, CO",USA,Remote,4/30/25,7/17/25,Mid,Part-time,Financial Services,"$133,801","$158,122","$145,961","['Elastic Beanstalk', 'Athena', 'ECS', 'S3', 'Redshift', 'SQS', 'EC2', 'DynamoDB', 'VPC']",['AWS Certified Security – Specialty'],AWS,"Seeking a talented Architecture professional skilled in Elastic Beanstalk, Athena, ECS and AWS best practices.",Active,Engineering,USD,1,"$90,377",1 day
JD-545,AWS Full Stack Developer,Virtusa,Duluth,MN,"Duluth, MN",USA,Hybrid,4/1/25,5/21/25,Entry,Internship,E-commerce,"$38,771","$180,005","$109,388","['S3', 'EC2', 'DynamoDB', 'Redshift', 'Athena']","['AWS Certified SysOps Administrator – Associate', 'AWS Certified DevOps Engineer – Professional']",AWS,"Seeking a talented DevOps professional skilled in S3, EC2, DynamoDB and AWS best practices.",Active,Engineering,USD,30,"$115,112",30 days
JD-546,AWS Full Stack Developer,Cloudreach,Cincinnati,OH,"Cincinnati, OH",USA,Remote,4/26/25,6/24/25,Mid,Full-time,Software Development,"$148,485","$196,834","$172,659","['DynamoDB', 'Redshift', 'AWS KMS', 'API Gateway', 'AWS CodePipeline']","['AWS Certified DevOps Engineer – Professional', 'AWS Certified Solutions Architect – Associate']",AWS,"Seeking a talented DevOps professional skilled in DynamoDB, Redshift, AWS KMS and AWS best practices.",Expired,Architecture,USD,5,"$91,761",5 days
JD-547,AWS Serverless Developer,EPAM Systems,Bellevue,WA,"Bellevue, WA",USA,Hybrid,4/30/25,7/5/25,Mid,Internship,Consulting Services,"$33,928","$81,825","$57,876","['Route 53', 'CloudWatch', 'RDS', 'S3', 'API Gateway', 'VPC']","['AWS Certified SysOps Administrator – Associate', 'AWS Certified Security – Specialty']",AWS,"Seeking a talented Engineering professional skilled in Route 53, CloudWatch, RDS and AWS best practices.",Active,Architecture,USD,1,"$126,550",1 day
JD-548,AWS Cloud Developer,TCS,Phoenix,AZ,"Phoenix, AZ",USA,Remote,3/6/25,4/16/25,Senior,Full-time,Media & Entertainment,"$223,935","$313,812","$268,873","['CloudFormation', 'Athena', 'DynamoDB', 'API Gateway', 'S3', 'Step Functions', 'EC2', 'IAM', 'Route 53']",['AWS Certified Solutions Architect – Associate'],AWS,"Seeking a talented Engineering professional skilled in CloudFormation, Athena, DynamoDB and AWS best practices.",Active,DevOps,USD,56,"$160,933",older than 30 days
JD-549,AWS Serverless Developer,HCLTech,Memphis,TN,"Memphis, TN",USA,Remote,4/26/25,7/21/25,Mid,Contract,Education Technology,"$187,069","$243,451","$215,260","['AWS CLI', 'S3', 'RDS', 'ECS', 'EC2', 'Route 53', 'CloudFormation', 'AWS CodePipeline', 'AWS KMS', 'Elastic Beanstalk']","['AWS Certified Developer – Associate', 'AWS Certified Advanced Networking – Specialty']",AWS,"Seeking a talented Architecture professional skilled in AWS CLI, S3, RDS and AWS best practices.",Active,Engineering,USD,5,"$173,128",5 days
JD-550,AWS Database Administrator,Capgemini,Richmond,VA,"Richmond, VA",USA,On-site,4/30/25,7/6/25,Mid,Internship,Financial Services,"$42,129","$250,437","$146,283","['CloudTrail', 'VPC', 'Step Functions', 'AWS CLI', 'ECS', 'AWS CodeBuild', 'SQS', 'S3', 'IAM']","['AWS Certified SysOps Administrator – Associate', 'AWS Certified Security – Specialty']",AWS,"Seeking a talented DevOps professional skilled in CloudTrail, VPC, Step Functions and AWS best practices.",Active,Architecture,USD,1,"$97,607",1 day
JD-551,AWS Big Data Engineer,TCS,Phoenix,AZ,"Phoenix, AZ",USA,Hybrid,3/25/25,6/4/25,Senior,Part-time,Cybersecurity,"$98,768","$115,044","$106,906","['CloudWatch', 'Elastic Beanstalk', 'Step Functions', 'DynamoDB', 'RDS', 'Athena', 'CloudTrail', 'S3', 'SQS']","['AWS Certified Solutions Architect – Associate', 'AWS Certified Solutions Architect – Professional']",AWS,"Seeking a talented Architecture professional skilled in CloudWatch, Elastic Beanstalk, Step Functions and AWS best practices.",Active,DevOps,USD,37,"$97,032",older than 30 days
JD-552,AWS Serverless Developer,Deloitte,Baltimore,MD,"Baltimore, MD",USA,On-site,2/14/25,4/8/25,Entry,Contract,Retail Technology,"$215,210","$450,983","$333,096","['DynamoDB', 'Athena', 'CloudFormation', 'VPC', 'SNS', 'Elastic Beanstalk', 'API Gateway', 'RDS', 'Lambda', 'AWS CodePipeline']",['AWS Certified Security – Specialty'],AWS,"Seeking a talented DevOps professional skilled in DynamoDB, Athena, CloudFormation and AWS best practices.",Active,Architecture,USD,76,"$170,350",older than 30 days
JD-553,AWS Security Engineer,PwC,Boulder,CO,"Boulder, CO",USA,Remote,4/30/25,6/6/25,Senior,Internship,Cloud Computing,"$49,380","$268,975","$159,177","['Athena', 'SNS', 'S3', 'Step Functions', 'EKS', 'AWS CLI', 'EC2']",['AWS Certified Advanced Networking – Specialty'],AWS,"Seeking a talented DevOps professional skilled in Athena, SNS, S3 and AWS best practices.",Active,Engineering,USD,1,"$135,349",1 day
JD-554,AWS Full Stack Developer,Booz Allen Hamilton,Cambridge,MA,"Cambridge, MA",USA,Hybrid,4/30/25,7/11/25,Entry,Internship,Healthcare,"$46,215","$284,735","$165,475","['Elastic Beanstalk', 'EKS', 'SNS', 'Route 53', 'SQS', 'CloudWatch', 'VPC', 'Step Functions']","['AWS Certified Data Analytics – Specialty', 'AWS Certified Solutions Architect – Associate']",AWS,"Seeking a talented Architecture professional skilled in Elastic Beanstalk, EKS, SNS and AWS best practices.",Active,DevOps,USD,1,"$170,923",1 day
JD-555,AWS Cloud Developer,Rackspace Technology,Austin,TX,"Austin, TX",USA,On-site,4/1/25,6/27/25,Mid,Full-time,Telecommunications,"$187,628","$392,409","$290,018","['Lambda', 'DynamoDB', 'CloudTrail', 'CloudWatch', 'AWS CodePipeline', 'AWS KMS', 'SNS', 'S3', 'Athena']","['AWS Certified Developer – Associate', 'AWS Certified Advanced Networking – Specialty']",AWS,"Seeking a talented Architecture professional skilled in Lambda, DynamoDB, CloudTrail and AWS best practices.",Active,Architecture,USD,30,"$107,085",30 days
JD-556,AWS Serverless Developer,PwC,Minneapolis,MN,"Minneapolis, MN",USA,Remote,4/30/25,7/2/25,Mid,Full-time,Telecommunications,"$202,435","$260,992","$231,713","['Athena', 'Route 53', 'EC2', 'AWS CLI', 'SQS', 'Redshift']","['AWS Certified Advanced Networking – Specialty', 'AWS Certified Solutions Architect – Associate']",AWS,"Seeking a talented Engineering professional skilled in Athena, Route 53, EC2 and AWS best practices.",Expired,Engineering,USD,1,"$174,936",1 day
JD-557,AWS Networking Engineer,Deloitte,Seattle,WA,"Seattle, WA",USA,On-site,4/30/25,6/9/25,Senior,Full-time,Financial Services,"$68,818","$283,494","$176,156","['Elastic Beanstalk', 'ECS', 'SNS', 'IAM', 'Athena', 'EC2', 'VPC', 'Step Functions']","['AWS Certified Advanced Networking – Specialty', 'AWS Certified DevOps Engineer – Professional']",AWS,"Seeking a talented Engineering professional skilled in Elastic Beanstalk, ECS, SNS and AWS best practices.",Active,Architecture,USD,1,"$174,035",1 day
JD-558,AWS Networking Engineer,Booz Allen Hamilton,Naperville,IL,"Naperville, IL",USA,Remote,4/26/25,7/19/25,Senior,Part-time,Healthcare,"$94,667","$283,049","$188,858","['Redshift', 'Route 53', 'CloudTrail', 'EKS', 'AWS CLI', 'VPC', 'CloudWatch', 'API Gateway', 'AWS CodePipeline']","['AWS Certified SysOps Administrator – Associate', 'AWS Certified DevOps Engineer – Professional']",AWS,"Seeking a talented DevOps professional skilled in Redshift, Route 53, CloudTrail and AWS best practices.",Active,Engineering,USD,5,"$102,653",5 days
JD-559,AWS Machine Learning Engineer,Cognizant,Mesa,AZ,"Mesa, AZ",USA,Hybrid,4/1/25,5/10/25,Entry,Full-time,Government Services,"$168,370","$208,918","$188,644","['IAM', 'DynamoDB', 'S3', 'Elastic Beanstalk', 'RDS', 'SQS', 'CloudTrail', 'VPC', 'EC2', 'AWS CLI']",['AWS Certified Advanced Networking – Specialty'],AWS,"Seeking a talented Engineering professional skilled in IAM, DynamoDB, S3 and AWS best practices.",Active,Engineering,USD,30,"$97,414",30 days
JD-560,AWS Networking Engineer,Amazon,Salem,OR,"Salem, OR",USA,Hybrid,4/30/25,6/25/25,Entry,Full-time,E-commerce,"$111,072","$130,997","$121,034","['EC2', 'AWS CLI', 'IAM', 'Redshift', 'CloudFormation', 'DynamoDB', 'AWS KMS', 'API Gateway', 'SQS']","['AWS Certified Security – Specialty', 'AWS Certified Advanced Networking – Specialty']",AWS,"Seeking a talented Architecture professional skilled in EC2, AWS CLI, IAM and AWS best practices.",Active,DevOps,USD,1,"$128,022",1 day
JD-561,AWS Big Data Engineer,Booz Allen Hamilton,Eugene,OR,"Eugene, OR",USA,Remote,4/30/25,7/25/25,Mid,Contract,E-commerce,"$254,732","$321,431","$288,081","['AWS CodeBuild', 'AWS KMS', 'CloudTrail', 'Athena', 'SQS', 'AWS CLI', 'VPC', 'CloudWatch']",['AWS Certified Solutions Architect – Associate'],AWS,"Seeking a talented Architecture professional skilled in AWS CodeBuild, AWS KMS, CloudTrail and AWS best practices.",Active,Architecture,USD,1,"$96,015",1 day
JD-562,AWS Cloud Engineer,IBM,Bellevue,WA,"Bellevue, WA",USA,On-site,4/1/25,5/9/25,Entry,Contract,E-commerce,"$101,409","$310,134","$205,771","['S3', 'Route 53', 'Elastic Beanstalk', 'AWS CodePipeline', 'SQS', 'CloudTrail', 'SNS', 'ECS', 'API Gateway', 'EKS']","['AWS Certified Advanced Networking – Specialty', 'AWS Certified Data Analytics – Specialty']",AWS,"Seeking a talented Architecture professional skilled in S3, Route 53, Elastic Beanstalk and AWS best practices.",Active,DevOps,USD,30,"$172,006",30 days
JD-563,AWS Data Engineer,Booz Allen Hamilton,Memphis,TN,"Memphis, TN",USA,Hybrid,4/1/25,5/19/25,Entry,Contract,Cybersecurity,"$130,058","$163,602","$146,830","['Route 53', 'Elastic Beanstalk', 'Lambda', 'API Gateway', 'CloudFormation', 'AWS KMS', 'IAM']",['AWS Certified Data Analytics – Specialty'],AWS,"Seeking a talented DevOps professional skilled in Route 53, Elastic Beanstalk, Lambda and AWS best practices.",Expired,DevOps,USD,30,"$174,758",30 days
JD-564,AWS SysOps Administrator,Infosys,Seattle,WA,"Seattle, WA",USA,On-site,4/30/25,7/5/25,Mid,Full-time,Government Services,"$68,398","$90,779","$79,588","['CloudWatch', 'CloudTrail', 'AWS KMS', 'AWS CodeBuild', 'CloudFormation', 'DynamoDB']","['AWS Certified Solutions Architect – Professional', 'AWS Certified Data Analytics – Specialty']",AWS,"Seeking a talented Engineering professional skilled in CloudWatch, CloudTrail, AWS KMS and AWS best practices.",Active,Engineering,USD,1,"$95,125",1 day
JD-565,AWS Cloud Support Engineer,IBM,Dallas,TX,"Dallas, TX",USA,Hybrid,4/26/25,7/14/25,Mid,Contract,Insurance,"$142,995","$360,933","$251,964","['Athena', 'Lambda', 'Redshift', 'SQS', 'RDS', 'CloudTrail', 'AWS CLI']","['AWS Certified Advanced Networking – Specialty', 'AWS Certified Solutions Architect – Associate']",AWS,"Seeking a talented Engineering professional skilled in Athena, Lambda, Redshift and AWS best practices.",Active,DevOps,USD,5,"$158,376",5 days
JD-566,AWS Database Administrator,Cloudreach,Cambridge,MA,"Cambridge, MA",USA,On-site,1/19/25,3/21/25,Entry,Full-time,Retail Technology,"$153,131","$356,632","$254,881","['Route 53', 'IAM', 'EC2', 'RDS', 'VPC']","['AWS Certified Advanced Networking – Specialty', 'AWS Certified DevOps Engineer – Professional']",AWS,"Seeking a talented Engineering professional skilled in Route 53, IAM, EC2 and AWS best practices.",Active,Architecture,USD,102,"$121,170",older than 30 days
JD-567,AWS Cloud Developer,Booz Allen Hamilton,Tucson,AZ,"Tucson, AZ",USA,Hybrid,4/30/25,6/22/25,Senior,Contract,Government Services,"$192,137","$416,247","$304,192","['Athena', 'Route 53', 'IAM', 'CloudTrail', 'ECS', 'S3', 'VPC', 'CloudFormation', 'SNS', 'Redshift']","['AWS Certified Solutions Architect – Associate', 'AWS Certified DevOps Engineer – Professional']",AWS,"Seeking a talented Architecture professional skilled in Athena, Route 53, IAM and AWS best practices.",Active,Engineering,USD,1,"$135,269",1 day
JD-568,AWS DevOps Engineer,Mindtree,Philadelphia,PA,"Philadelphia, PA",USA,Remote,4/30/25,7/13/25,Mid,Contract,Logistics & Supply Chain,"$188,251","$275,158","$231,704","['AWS CodePipeline', 'DynamoDB', 'SQS', 'AWS CLI', 'CloudWatch', 'EKS']",['AWS Certified Advanced Networking – Specialty'],AWS,"Seeking a talented DevOps professional skilled in AWS CodePipeline, DynamoDB, SQS and AWS best practices.",Active,Architecture,USD,1,"$107,444",1 day
JD-569,AWS Security Engineer,Wipro,Salem,OR,"Salem, OR",USA,Hybrid,4/30/25,7/3/25,Mid,Contract,E-commerce,"$257,125","$435,156","$346,140","['Lambda', 'RDS', 'AWS CodeBuild', 'API Gateway', 'CloudFormation', 'AWS KMS', 'CloudTrail', 'IAM']","['AWS Certified Solutions Architect – Associate', 'AWS Certified DevOps Engineer – Professional']",AWS,"Seeking a talented DevOps professional skilled in Lambda, RDS, AWS CodeBuild and AWS best practices.",Active,Engineering,USD,1,"$94,946",1 day
JD-570,AWS Data Engineer,Slalom,Los Angeles,CA,"Los Angeles, CA",USA,Hybrid,4/26/25,7/11/25,Entry,Full-time,Cybersecurity,"$88,889","$218,096","$153,492","['API Gateway', 'RDS', 'AWS CodePipeline', 'EC2', 'VPC', 'AWS KMS', 'AWS CodeBuild']","['AWS Certified Advanced Networking – Specialty', 'AWS Certified Solutions Architect – Associate']",AWS,"Seeking a talented Engineering professional skilled in API Gateway, RDS, AWS CodePipeline and AWS best practices.",Active,Engineering,USD,5,"$135,620",5 days
JD-571,AWS Full Stack Developer,Persistent Systems,Springfield,IL,"Springfield, IL",USA,On-site,4/1/25,6/30/25,Entry,Part-time,Education Technology,"$201,060","$307,878","$254,469","['Lambda', 'IAM', 'DynamoDB', 'SNS', 'Step Functions', 'API Gateway', 'VPC']","['AWS Certified SysOps Administrator – Associate', 'AWS Certified DevOps Engineer – Professional']",AWS,"Seeking a talented DevOps professional skilled in Lambda, IAM, DynamoDB and AWS best practices.",Active,DevOps,USD,30,"$163,441",30 days
JD-572,AWS Cloud Developer,Amazon,Denver,CO,"Denver, CO",USA,Hybrid,4/30/25,6/8/25,Senior,Part-time,Healthcare,"$199,712","$444,462","$322,087","['AWS CodeBuild', 'API Gateway', 'EC2', 'CloudWatch', 'Elastic Beanstalk', 'SQS', 'Athena', 'S3', 'Lambda']","['AWS Certified Solutions Architect – Professional', 'AWS Certified Security – Specialty']",AWS,"Seeking a talented Engineering professional skilled in AWS CodeBuild, API Gateway, EC2 and AWS best practices.",Active,Engineering,USD,1,"$131,556",1 day
JD-573,AWS Serverless Developer,Capgemini,Austin,TX,"Austin, TX",USA,Hybrid,4/1/25,5/19/25,Entry,Part-time,Telecommunications,"$69,644","$144,153","$106,898","['AWS CodePipeline', 'CloudFormation', 'SQS', 'IAM', 'S3', 'Redshift']",['AWS Certified Data Analytics – Specialty'],AWS,"Seeking a talented DevOps professional skilled in AWS CodePipeline, CloudFormation, SQS and AWS best practices.",Active,Architecture,USD,30,"$146,973",30 days
